Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
310610;Belmiro Braga (MG);MG;393,4;8,7;243,4738627;158,02;0,51;36,82;0,735;3427
310620;Belo Horizonte (MG);MG;331,9;6718;0;557,44;0,62;40,64;0,839;2238526
310630;Belo Oriente (MG);MG;337;57,9;167,8345553;137,2;0,52;43,91;0,697;19516
310640;Belo Vale (MG);MG;366,5;20,3;66,05410558;156,95;0,5;38,04;0,733;7429
310650;Berilo (MG);MG;581,5;22,3;355,0091946;92,27;0,52;52,49;0,68;12979
310665;Berizal (MG);MG;495;8;522,4633716;74,27;0,58;57,54;0,599;3970
310660;Bertópolis (MG);MG;427;10,4;469,8037454;89,75;0,61;55,64;0,585;4436
310670;Betim (MG);MG;346,8;875,4;30,34710063;203,22;0,53;44,41;0,775;306675
310680;Bias Fortes (MG);MG;285;15,4;199,8666975;110,44;0,48;40,62;0,713;4392
310690;Bicas (MG);MG;139,9;91,4;231,5935517;326,42;0,57;37,04;0,799;12793
310700;Biquinhas (MG);MG;458,6;6,1;198,7179542;176,93;0,51;39,54;0,746;2821
310710;Boa Esperança (MG);MG;856,8;43,4;219,3303957;278,86;0,59;34,46;0,783;37074
310720;Bocaina de Minas (MG);MG;502,7;9,9;265,1825683;179,62;0,53;41,03;0,724;4983
310730;Bocaiúva (MG);MG;3243,4;13,2;301,3906208;143,8;0,56;45,59;0,736;42806
310740;Bom Despacho (MG);MG;1212,7;32,9;135,8158937;307,22;0,57;30,53;0,799;39943
310750;Bom Jardim de Minas (MG);MG;396,3;16,8;237,9395653;171,38;0,53;35,54;0,759;6643
310760;Bom Jesus da Penha (MG);MG;209,4;16,8;298,7279795;290,83;0,59;31,96;0,776;3523
310770;Bom Jesus do Amparo (MG);MG;196;24,6;51,94632837;157,53;0,58;40,73;0,711;4817
310780;Bom Jesus do Galho (MG);MG;592,7;27,3;171,4428186;110,58;0,51;45,19;0,657;16173
310790;Bom Repouso (MG);MG;230,4;45,6;372,0582569;234,03;0,67;42,57;0,75;10514
310800;Bom Sucesso (MG);MG;708,1;23,9;158,8469825;208,71;0,58;35,69;0,754;17064
310810;Bonfim (MG);MG;309,7;22,2;63,90655124;154,14;0,5;37,14;0,715;6866
310820;Bonfinópolis de Minas (MG);MG;1825,8;3,5;420,1312214;176,39;0,62;46,77;0,754;6443
310825;Bonito de Minas (MG);MG;3925,5;2;506,4734983;49,12;0,69;74,1;0,58;7863
310830;Borda da Mata (MG);MG;300,8;48;356,385946;276,63;0,54;30,53;0,78;14439
310840;Botelhos (MG);MG;334,7;45,1;323,9844316;337,97;0,59;27,24;0,787;15101
310850;Botumirim (MG);MG;1577,1;4,3;342,0863839;72,95;0,6;62,04;0,665;6834
310855;Brasilândia de Minas (MG);MG;2523,7;4,6;379,6414672;184,41;0,63;46,53;0,745;11473
310860;Brasília de Minas (MG);MG;1404,9;21,6;404,1336606;114,25;0,61;55,52;0,692;30266
310890;Brasópolis (MG);MG;362,1;41,9;341,2844627;230,7;0,63;39,3;0,735;15165
310880;Braúnas (MG);MG;378,3;14,2;155,0284598;100,36;0,59;54,23;0,665;5408
310870;Brás Pires (MG);MG;224;22,8;143,4623472;106,1;0,59;51,71;0,705;5107
310900;Brumadinho (MG);MG;634,3;41,9;44,28947638;274,1;0,56;34,3;0,773;26614
310910;Bueno Brandão (MG);MG;356;30,7;382,9163015;236,09;0,55;32,08;0,769;10932
310920;Buenópolis (MG);MG;1616,1;6,4;217,2977404;149,07;0,62;45,76;0,679;10368
310925;Bugre (MG);MG;162,9;24,2;184,3815754;99,8;0,58;53,19;0,659;3949
310930;Buritis (MG);MG;5238,1;3,9;534,6561649;239,11;0,72;52,37;0,733;20396
310940;Buritizeiro (MG);MG;7249,4;3,6;293,7902883;104,03;0,54;49,2;0,659;25904
310945;Cabeceira Grande (MG);MG;1035,2;6,2;535,6204635;173,97;0,59;45,01;0,73;5920
310950;Cabo Verde (MG);MG;368,5;37,1;313,3495412;327,73;0,59;30,08;0,749;13727
310960;Cachoeira da Prata (MG);MG;61,4;61,5;61,38465524;230,65;0,52;36,79;0,787;3780
310970;Cachoeira de Minas (MG);MG;306,2;34,5;339,4876361;200,46;0,49;32,16;0,768;10555
310270;Cachoeira de Pajeú (MG);MG;681,1;12,5;500,644026;76,37;0,55;54,08;0,622;8523
310980;Cachoeira Dourada (MG);MG;203,2;11,3;599,6799979;212,2;0,54;37,08;0,753;2305
310990;Caetanópolis (MG);MG;156,7;54,7;75,59693405;229,74;0,57;39,84;0,77;8571
311000;Caeté (MG);MG;542,7;66,8;30,70115965;259,17;0,6;38,66;0,789;36299
311010;Caiana (MG);MG;107,3;40,7;233,1665713;187,94;0,54;37,73;0,71;4367
311020;Cajuri (MG);MG;83,6;49,9;162,1806901;140,81;0,56;42,41;0,694;4190
311030;Caldas (MG);MG;715,6;17,8;344,1846233;263,77;0,55;35,63;0,782;12766
311040;Camacho (MG);MG;222,8;15,9;154,0889604;121,62;0,47;39,59;0,698;3533
311050;Camanducaia (MG);MG;528,9;38,8;397,4103792;256,03;0,52;38,43;0,775;20537
311060;Cambuí (MG);MG;243,4;94,3;379,2873729;256,5;0,5;38,65;0,786;22969
311070;Cambuquira (MG);MG;246,4;50,6;265,5148219;262,87;0,59;32,44;0,788;12538
311080;Campanário (MG);MG;442,8;7,7;290,7587559;133,44;0,56;45,24;0,668;3419
311090;Campanha (MG);MG;336,9;41,8;269,9131931;278,72;0,56;34,49;0,784;14098
311100;Campestre (MG);MG;578,7;35,4;317,6470052;230,23;0,5;29,64;0,759;20553
311110;Campina Verde (MG);MG;3670,1;5,2;579,4281945;266,26;0,59;36,84;0,795;19100
311115;Campo Azul (MG);MG;508,2;7;379,0435714;77,91;0,61;64,63;0,65;3574
311120;Campo Belo (MG);MG;531,3;92,5;182,5954462;243,79;0,53;32,07;0,776;49187
311130;Campo do Meio (MG);MG;274,6;41,6;242,0929677;199,19;0,5;30,54;0,749;11436
311140;Campo Florido (MG);MG;1265,4;4,2;482,6643645;234,01;0,53;33,8;0,758;5328
311150;Campos Altos (MG);MG;721,2;17,8;232,0311521;250,9;0,53;32,03;0,786;12819
311160;Campos Gerais (MG);MG;771,3;34,4;245,0097194;208,97;0,52;37,65;0,751;26541
311190;Cana Verde (MG);MG;211,5;26,8;184,9293155;190,35;0,49;31,99;0,747;5664
311170;Canaã (MG);MG;175,6;27,3;169,477144;124,54;0,58;49,3;0,678;4789
311180;Canápolis (MG);MG;848;12,5;563,6659479;199,65;0,52;33,31;0,755;10633
311200;Candeias (MG);MG;722,5;20;173,4069447;208,48;0,52;33,3;0,723;14461
311205;Cantagalo (MG);MG;142,3;27;200,0883435;105,01;0,62;56,18;0,674;3838
311210;Caparaó (MG);MG;104,9;47,7;228,382907;184,72;0,52;39,05;0,716;5000
311220;Capela Nova (MG);MG;111,3;44,6;127,8427604;117,53;0,49;40,95;0,712;4964
311230;Capelinha (MG);MG;969,6;32;280,64872;144,83;0,58;44,45;0,673;31231
311240;Capetinga (MG);MG;297,6;24,9;335,0124067;229,55;0,52;33,4;0,764;7424
311250;Capim Branco (MG);MG;94,5;83,4;34,21419512;180,1;0,48;37,19;0,751;7900
311260;Capinópolis (MG);MG;623,2;23,1;602,2655158;238,84;0,59;40,6;0,766;14403
311265;Capitão Andrade (MG);MG;277,2;15,5;235,1001349;122,45;0,51;43,97;0,676;4306
311270;Capitão Enéas (MG);MG;973,7;13,4;389,003751;101,68;0,58;49,51;0,667;13113
311280;Capitólio (MG);MG;523,5;14,8;235,6660898;252,49;0,44;30,61;0,785;7737
311290;Caputira (MG);MG;188,7;46,6;180,3182351;176,03;0,58;41,89;0,693;8834
311300;Caraí (MG);MG;1244,2;16,8;376,8673274;84,13;0,56;53,17;0,636;20981
311310;Caranaíba (MG);MG;160,5;21,6;119,828152;107,65;0,53;43,53;0,706;3478
311320;Carandaí (MG);MG;487,7;43,1;127,3057954;157,87;0,55;43,1;0,76;21057
311330;Carangola (MG);MG;356,8;89,4;225,1750602;319,85;0,63;38,67;0,783;31921
311340;Caratinga (MG);MG;1254,5;62;189,9871659;242,42;0,61;40,03;0,754;77789
311350;Carbonita (MG);MG;1464,6;6,1;273,025049;112,23;0,56;48,61;0,679;8967
311360;Careaçu (MG);MG;181,8;32;306,4360439;229,39;0,52;29,47;0,77;5810
311370;Carlos Chagas (MG);MG;3247,6;6,7;409,6539257;164,23;0,63;43,43;0,681;21994
311380;Carmésia (MG);MG;259,4;8,7;117,5499726;123,34;0,57;47,79;0,698;2246
311390;Carmo da Cachoeira (MG);MG;507,3;22,8;225,2930822;199,86;0,54;31,82;0,745;11600
311400;Carmo da Mata (MG);MG;357,6;29,1;126,0408934;232,66;0,54;28,84;0,743;10400
311410;Carmo de Minas (MG);MG;324,1;38,6;283,5737569;196,85;0,56;31,23;0,744;12545
311420;Carmo do Cajuru (MG);MG;456,3;37,6;94,36742922;194,86;0,45;27,5;0,774;17157
311430;Carmo do Paranaíba (MG);MG;1311,1;22,5;263,4321199;277,91;0,58;29,87;0,792;29460
311440;Carmo do Rio Claro (MG);MG;1065,8;18,5;259,2735486;215,09;0,7;24,43;0,772;19732
311450;Carmópolis de Minas (MG);MG;401,7;35,6;107,1802949;208,79;0,58;39,88;0,749;14348
311455;Carneirinho (MG);MG;2063;4,3;704,1005572;248,51;0,59;34,41;0,763;8910
311460;Carrancas (MG);MG;729,7;5,3;198,9468909;182,7;0,56;40,81;0,75;3887
311480;Carvalhos (MG);MG;283,3;16,7;248,2819778;146,16;0,51;37,72;0,718;4733
311470;Carvalhópolis (MG);MG;80,9;38,1;292,9506405;199,26;0,48;29,85;0,773;3089
311490;Casa Grande (MG);MG;158,4;14,3;108,4869616;142,28;0,5;42,83;0,711;2264
311500;Cascalho Rico (MG);MG;368,9;7,1;433,9491518;233,54;0,51;32,59;0,788;2622
311530;Cataguases (MG);MG;483,6;132,3;218,3121487;254,74;0,55;32,03;0,794;63980
311535;Catas Altas (MG);MG;241;17,6;64,0190054;157,14;0,49;44,44;0,756;4241
311540;Catas Altas da Noruega (MG);MG;143,8;22,9;108,1209835;91,77;0,54;51,3;0,673;3288
311545;Catuji (MG);MG;422,4;17,3;378,779991;82,7;0,6;54,86;0,621;7332
311547;Catuti (MG);MG;287;18,6;506,518446;66,73;0,54;58,16;0,605;5337
311550;Caxambu (MG);MG;100,5;219,5;260,5649714;266,2;0,56;40,49;0,796;22129
311510;Cássia (MG);MG;645,7;26,7;320,8011692;257,33;0,52;29,82;0,777;17278
311560;Cedro do Abaeté (MG);MG;280,8;4,6;198,308365;173,06;0,51;40,95;0,748;1289
311570;Central de Minas (MG);MG;204,1;31,8;301,6417439;152,53;0,58;42,07;0,692;6548
311580;Centralina (MG);MG;323,1;31,6;566,9626856;301,66;0,68;36,42;0,75;10236
311600;Chalé (MG);MG;213,2;26,6;238,262826;154,78;0,48;41,32;0,72;5663
311610;Chapada do Norte (MG);MG;831;18,3;338,312286;88,89;0,46;47,87;0,641;15225
311615;Chapada Gaúcha (MG);MG;2477,2;2,9;531,2673304;110,15;0,7;56,52;0,683;7270
311590;Chácara (MG);MG;159,2;14,9;219,7854101;180,55;0,53;36,01;0,724;2370
311620;Chiador (MG);MG;253;11,7;260,1764402;166,84;0,51;36,2;0,719;2958
311630;Cipotânea (MG);MG;153,9;41,2;135,625152;88,79;0,59;57,55;0,643;6345
311640;Claraval (MG);MG;211,3;20,1;351,4854551;191,61;0,48;32,53;0,74;4242
