Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
350580;Bastos (SP);SP;170,9;120,5;457,172521;247,32;0,5;39,53;0,798;20588
350590;Batatais (SP);SP;853,1;59,8;310,9623718;364,21;0,52;36,02;0,825;51112
350600;Bauru (SP);SP;675,2;467,8;283,4705133;500,27;0,59;44,08;0,825;316064
350480;Bálsamo (SP);SP;150,8;48,5;435,5944037;380,69;0,59;36,69;0,811;7340
350610;Bebedouro (SP);SP;684,4;109,3;345,4336931;340,75;0,57;40,06;0,819;74815
350620;Bento de Abreu (SP);SP;302,7;7,9;498,0029794;233,95;0,48;30,57;0,802;2394
350630;Bernardino de Campos (SP);SP;244,6;43,8;295,7134609;276,34;0,53;33,33;0,779;10720
350635;Bertioga (SP);SP;492,4;62,8;60,93729699;336,97;0,53;48,3;0,792;30039
350640;Bilac (SP);SP;157,7;38,6;460,2563868;307;0,5;37,08;0,809;6088
350650;Birigui (SP);SP;532,1;177,3;455,7870542;372,69;0,52;32,42;0,829;94300
350660;Biritiba-Mirim (SP);SP;317,5;77,4;60,87193026;240,11;0,53;45,72;0,75;24653
350670;Boa Esperança do Sul (SP);SP;670,3;18,8;249,3742716;239,99;0,58;39,38;0,755;12573
350680;Bocaina (SP);SP;365;25,7;248,5129369;311,9;0,46;28,94;0,807;9442
350690;Bofete (SP);SP;654,9;11,2;172,7659327;269,28;0,58;36,95;0,791;7356
350700;Boituva (SP);SP;249,6;137;109,666811;330,01;0,52;39,21;0,798;34368
350710;Bom Jesus dos Perdões (SP);SP;108,8;121,4;49,09687212;289,88;0,5;38,74;0,78;13313
350715;Bom Sucesso de Itararé (SP);SP;133,5;24,1;268,7074976;144,25;0,6;49,56;0,693;3231
350730;Boracéia (SP);SP;121,1;30,7;266,0957213;252,58;0,48;30,97;0,783;3739
350720;Borá (SP);SP;119;6,7;423,4780726;236,98;0,49;21,69;0,794;795
350740;Borborema (SP);SP;554,1;23,8;329,3271788;265,47;0,52;31,45;0,771;13193
350745;Borebi (SP);SP;349;5,5;262,3465451;207,88;0,43;37,24;0,746;1933
350750;Botucatu (SP);SP;1486,4;72,7;198,8421277;426,18;0,54;39,69;0,822;108306
350760;Bragança Paulista (SP);SP;514,8;242,6;66,91925078;397,93;0,55;40,89;0,82;125031
350770;Braúna (SP);SP;196,1;22,3;441,0103906;254,37;0,49;27,28;0,796;4383
350775;Brejo Alegre (SP);SP;105,1;22;450,606414;199;0,49;41,69;0,748;2308
350780;Brodósqui (SP);SP;280,6;61,1;302,9779137;315,9;0,43;34,16;0,805;17139
350790;Brotas (SP);SP;1104,3;17,1;207,3984154;342,67;0,55;41,37;0,817;18886
350800;Buri (SP);SP;1197,7;14,7;201,0891455;175,81;0,54;41,81;0,701;17629
350810;Buritama (SP);SP;327,5;42,3;454,2142396;289,07;0,52;48,54;0,79;13854
350820;Buritizal (SP);SP;267;13,7;389,0589988;252,17;0,48;32,39;0,777;3674
350830;Cabrália Paulista (SP);SP;239,8;19,4;301,8294406;196,82;0,47;34,78;0,743;4656
