Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
260580;Frei Miguelinho (PE);PE;215,8;60,2;114,1556034;83,14;0,54;59,13;0,61;12978
260590;Gameleira (PE);PE;260,8;91,2;81,0166402;76,15;0,53;51,87;0,59;24003
260600;Garanhuns (PE);PE;467,8;251,4;200,0464611;167,83;0,62;51,51;0,693;117749
260610;Glória do Goitá (PE);PE;211,8;130;45,69954694;84,48;0,53;50,89;0,636;27554
260620;Goiana (PE);PE;494,2;143,8;56,40456414;117,83;0,57;51,28;0,692;71177
260630;Granito (PE);PE;519,7;11,7;522,4168425;67,05;0,62;61,8;0,597;6110
260640;Gravatá (PE);PE;491,5;136,7;76,99529203;137,74;0,56;43,98;0,654;67273
260650;Iati (PE);PE;567,5;31,2;242,4309789;54,14;0,6;65,3;0,526;17691
260660;Ibimirim (PE);PE;1901,5;12,8;313,5718817;68,39;0,65;66,06;0,566;24340
260670;Ibirajuba (PE);PE;218;34,1;154,2633315;68,96;0,62;64,66;0,558;7438
260680;Igarassu (PE);PE;304,2;268,9;24,60073864;120,55;0,57;54,41;0,719;82277
260690;Iguaraci (PE);PE;773,6;14,8;290,8999605;83,1;0,6;57,6;0,604;11486
260700;Inajá (PE);PE;1098,7;12;337,2422974;68,04;0,7;67,77;0,566;13280
260710;Ingazeira (PE);PE;246,6;18,5;286,9723128;97,02;0,58;52,35;0,638;4567
260720;Ipojuca (PE);PE;514,8;115,1;43,29806832;101,96;0,55;49,62;0,658;59281
260730;Ipubi (PE);PE;972,1;23,9;581,6033125;85,3;0,68;62,08;0,6;23042
260740;Itacuruba (PE);PE;438,5;8,4;429,0474292;116,72;0,59;49,43;0,684;3669
260750;Itaíba (PE);PE;1073,2;25;296,4975077;72,5;0,61;60,78;0,567;26799
260760;Itamaracá (PE);PE;65,4;242,4;34,53738181;155,54;0,61;51,8;0,743;15858
260765;Itambé (PE);PE;306,3;114,2;75,98407603;78,08;0,56;53,81;0,573;34982
260770;Itapetim (PE);PE;409,8;36;265,1154615;88,69;0,6;63,05;0,62;14766
260775;Itapissuma (PE);PE;74,3;271;30,91507488;114,97;0,58;52,05;0,695;20116
260780;Itaquitinga (PE);PE;117;127,8;49,31064179;81,83;0,59;54,09;0,587;14950
260790;Jaboatão dos Guararapes (PE);PE;257,3;2255,7;16,13420925;235,53;0,65;46,21;0,777;581556
260795;Jaqueira (PE);PE;111,2;104,7;125,0755622;65,03;0,54;56,31;0,588;11653
260800;Jataúba (PE);PE;715,7;20,5;177,84484;72,75;0,6;64,27;0,583;14653
260805;Jatobá (PE);PE;277,2;47,4;392,7892652;108,08;0,62;59,56;0,686;13148
